,Planet Name,Noise Estimate 1.1-1.185um,Full Phase Curve Noise Estimate 1.1-1.185um,Noise Estimate 1.185-1.27um,Full Phase Curve Noise Estimate 1.185-1.27um,Noise Estimate 1.27-1.355um,Full Phase Curve Noise Estimate 1.27-1.355um,Noise Estimate 1.355-1.44um,Full Phase Curve Noise Estimate 1.355-1.44um,Noise Estimate 1.44-1.525um,Full Phase Curve Noise Estimate 1.44-1.525um,Noise Estimate 1.525-1.61um,Full Phase Curve Noise Estimate 1.525-1.61um,Noise Estimate 1.61-1.695um,Full Phase Curve Noise Estimate 1.61-1.695um,Noise Estimate 1.695-1.78um,Full Phase Curve Noise Estimate 1.695-1.78um,Noise Estimate 1.78-1.865um,Full Phase Curve Noise Estimate 1.78-1.865um,Noise Estimate 1.865-1.95um,Full Phase Curve Noise Estimate 1.865-1.95um
429,WASP-34b,3.771012396138178e-05,9.032645167541049e-06,3.990979150509956e-05,9.559527986311589e-06,4.223995191687233e-05,1.011766755128754e-05,4.468515353197468e-05,1.0703362750140143e-05,4.723384274693473e-05,1.1313846166865281e-05,4.9877139391194005e-05,1.1946990748532447e-05,5.260805071818276e-05,1.260112153383481e-05,5.542095092275166e-05,1.3274890982739148e-05,5.831122689451079e-05,1.3967194124354531e-05,6.127503116977321e-05,1.4677109381909829e-05
430,WASP-67b,5.158687093948408e-05,1.471227592404831e-05,5.426678506917257e-05,1.5476571866226796e-05,5.713951075578694e-05,1.6295856544399104e-05,6.01788528449806e-05,1.7162659252713126e-05,6.336549316625493e-05,1.8071470561161807e-05,6.668478524363006e-05,1.901811337987701e-05,7.012535062129277e-05,1.999934263935819e-05,7.367815657279963e-05,2.1012582258494754e-05,7.733589297155171e-05,2.205574743164518e-05,8.109254076403085e-05,2.3127121559710727e-05
431,WASP-11b,3.747665310795948e-05,1.1785622188767753e-05,3.919232135577186e-05,1.2325163905893167e-05,4.106031624387376e-05,1.2912609159830283e-05,4.305750785944205e-05,1.3540684077615925e-05,4.516702968331473e-05,1.4204084492362227e-05,4.7376235264607446e-05,1.4898833360235466e-05,4.96754073488689e-05,1.5621874808307362e-05,5.205691554204839e-05,1.6370809237521568e-05,5.4514650854617915e-05,1.7143715498667538e-05,5.704363648603701e-05,1.7939028492249598e-05
432,HAT-P-41b,3.442509859988145e-05,1.3748005039336915e-05,3.667438147979621e-05,1.464627849753026e-05,3.9034819336481975e-05,1.5588942799699293e-05,4.149542527630714e-05,1.657161022074933e-05,4.404782899149736e-05,1.759093799513596e-05,4.6685477125947486e-05,1.864430897501001e-05,4.940311475896675e-05,1.9729624555601233e-05,5.219643870166505e-05,2.0845166215686676e-05,5.506185931550211e-05,2.1989500397462625e-05,5.7996332896338145e-05,2.3161411567450497e-05
433,HAT-P-43b,0.0001039110419451189,3.425002276550408e-05,0.00010990567906207203,3.6225909580641776e-05,0.00011626249034155346,3.832117228769116e-05,0.0001229379458142218,4.05214630135772e-05,0.00012989954605755174,4.2816069653594515e-05,0.00013712234908503542,4.5196771102558175e-05,0.00014458674312715114,4.765710314319138e-05,0.00015227697300914303,5.019187272686366e-05,0.00016018013796607428,5.279682764433424e-05,0.00016828549325163537,5.546842632967497e-05
434,HAT-P-23b,7.591581444696551e-05,3.251102824961482e-05,8.051656192252832e-05,3.448130324747918e-05,8.537366972756004e-05,3.656136482899756e-05,9.045840787164943e-05,3.8738909345230986e-05,9.57491735870709e-05,4.1004685387933205e-05,0.00010122927060404292,4.3351542761819e-05,0.00010688547928756171,4.5773820144143087e-05,0.0001127071069743562,4.826693839049131e-05,0.00011868533977771363,5.0827122944508117e-05,0.00012481278929910635,5.34512097166688e-05
435,TOI-2158b,2.8072822188412596e-05,6.3982286621371516e-06,2.9701553126117146e-05,6.769441534807722e-06,3.14277683032979e-05,7.162872567481483e-06,3.323983980526995e-05,7.575871579263957e-06,3.512907957514074e-05,8.006458428142517e-06,3.708881480965732e-05,8.453112279455678e-06,3.911379476957576e-05,8.9146364088377e-06,4.11997981363649e-05,9.390068712762381e-06,4.334336587631128e-05,9.878620824157102e-06,4.5541615010903325e-05,1.0379635667804367e-05
436,WASP-44b,0.00010988634573604966,3.533916264368399e-05,0.00011592106403061813,3.727991233275666e-05,0.00012235147194551957,3.934791477334909e-05,0.0001291269880275248,4.152690310181735e-05,0.00013621008147480178,4.380480751002277e-05,0.00014357212510389725,4.617242157031226e-05,0.00015119074572586885,4.862255012338192e-05,0.00015904807705934034,5.11494474196651e-05,0.00016712957542705127,5.374843625042672e-05,0.00017542319701957217,5.6415643357916455e-05
437,WASP-55b,5.5702752758480504e-05,1.6126743890051572e-05,5.907555123427038e-05,1.710321730506675e-05,6.263655655507121e-05,1.8134179294479792e-05,6.636464853124451e-05,1.9213515261213498e-05,7.024394854882733e-05,2.033662811934251e-05,7.426218605378757e-05,2.149996536791373e-05,7.840964685626315e-05,2.2700714609976424e-05,8.267847468258395e-05,2.393660134189957e-05,8.706219448032547e-05,2.5205750943364512e-05,9.155537908360267e-05,2.650659217219845e-05
438,WASP-156b,4.8452087652143284e-05,1.307409047348979e-05,5.075775521998898e-05,1.369624130010071e-05,5.325543214605909e-05,1.4370203056700975e-05,5.591684045509196e-05,1.5088345343345131e-05,5.87212950689845e-05,1.584508659284638e-05,6.165323865732607e-05,1.6636228886081503e-05,6.470068092732057e-05,1.7458536817097614e-05,6.78541781977919e-05,1.8309462146013167e-05,7.110614713533829e-05,1.9186958620710046e-05,7.445039156979081e-05,2.00893542948738e-05
439,WASP-49b,5.032868037566566e-05,1.4906711708239012e-05,5.320523384111596e-05,1.5758710069863775e-05,5.625827870875231e-05,1.66629829284897e-05,5.946634075482039e-05,1.7613169893574573e-05,6.281340714801625e-05,1.860452816919966e-05,6.628720371903139e-05,1.9633422303332955e-05,6.987809101314877e-05,2.0696997212721354e-05,7.357833436540887e-05,2.1792961988486443e-05,7.738160780963927e-05,2.291944296032126e-05,8.128264858103057e-05,2.4074881364570248e-05
440,TrES-4b,5.093779458785006e-05,1.71981201738171e-05,5.4221998367286494e-05,1.8306965417924396e-05,5.767191529366926e-05,1.947176036771927e-05,6.127076767041175e-05,2.0686840371944814e-05,6.500580605787245e-05,2.1947900839150256e-05,6.886707354931558e-05,2.3251580020363412e-05,7.28466055526806e-05,2.4595188831525948e-05,7.693789541598456e-05,2.5976530432675766e-05,8.113552777499266e-05,2.739377643517435e-05,8.543492084234817e-05,2.8845379890823235e-05
441,HD89345b,1.2540890639001818e-05,2.992658993105714e-06,1.3260963044103966e-05,3.164491378926417e-06,1.4024881352219808e-05,3.346786804394136e-06,1.4827342601724245e-05,3.538279812672171e-06,1.5664390106659972e-05,3.738026211505451e-06,1.6532989169145855e-05,3.945301824584114e-06,1.7430755094414307e-05,4.159537587202354e-06,1.8355773296085975e-05,4.38027661760343e-06,1.9306476992912214e-05,4.607145031497226e-06,2.028156200625738e-05,4.839831610005041e-06
442,GJ1252b,5.061913556684106e-05,1.9517348234295705e-05,5.130413740325836e-05,1.9781466126329533e-05,5.232795922889571e-05,2.017622369927249e-05,5.361750295767167e-05,2.0673436339038692e-05,5.512167143813573e-05,2.1253402387599577e-05,5.680367300591437e-05,2.1901935989790756e-05,5.86363261849647e-05,2.260855671508906e-05,6.05990908769948e-05,2.3365344865802284e-05,6.267613198848653e-05,2.4166194864838772e-05,6.485502152612981e-05,2.5006314819358605e-05
443,WASP-23b,7.641409448242199e-05,2.321087375967933e-05,8.03292337125493e-05,2.4400102043251514e-05,8.45326439188241e-05,2.5676892985012076e-05,8.898461289920897e-05,2.702918395548863e-05,9.365589488571738e-05,2.8448091517229775e-05,9.852434714331773e-05,2.9926889787648094e-05,0.00010357279106092667,3.146036074281851e-05,0.00010878760793023927,3.304436768359701e-05,0.00011415779094165425,3.4675567278234636e-05,0.0001196742891578114,3.635121029354478e-05
444,HD108236d,1.4365588369987673e-05,2.564815304211979e-06,1.5208485999665276e-05,2.715305258733972e-06,1.6100905655842375e-05,2.8746368178035975e-06,1.7037030827061234e-05,3.0417715082849345e-06,1.8012508785210082e-05,3.215932199204395e-06,1.9023991274770954e-05,3.3965210969475638e-06,2.0068839572147188e-05,3.5830670868973436e-06,2.1144929094086e-05,3.7751908484508148e-06,2.2250516355740692e-05,3.972581101867646e-06,2.3384146150895648e-05,4.174978036336305e-06
445,WASP-113b,4.820544320677233e-05,1.567817223004994e-05,5.1119123003799505e-05,1.6625807406539536e-05,5.419585921951875e-05,1.7626474490743453e-05,5.7417305210694814e-05,1.8674206483639365e-05,6.076967133217579e-05,1.9764518488557917e-05,6.42423041973488e-05,2.089394563474927e-05,6.782677211166006e-05,2.2059745626932823e-05,7.151625778152033e-05,2.3259701232034365e-05,7.530514389135449e-05,2.449198549369381e-05,7.91887233518031e-05,2.5755067494388777e-05
446,L98-59c,2.5755775752238898e-05,5.377980138211487e-06,2.6066162252439492e-05,5.442790938293976e-06,2.6553001814287308e-05,5.544446330828039e-06,2.7177835975436618e-05,5.674915928818886e-06,2.7913824304486047e-05,5.828595268694301e-06,2.8741669449840287e-05,6.00145493295205e-06,2.9647134580605438e-05,6.190522175031713e-06,3.0619475794e-05,6.393553595381995e-06,3.1650420918376485e-05,6.608821908626287e-06,3.273348579112463e-05,6.834973177765512e-06
447,HAT-P-18b,6.30909184902109e-05,1.5197774613739639e-05,6.59823839493267e-05,1.5894290711502164e-05,6.913010365816053e-05,1.6652535096381507e-05,7.249519927739788e-05,1.7463142486457575e-05,7.60493179822278e-05,1.8319283058176506e-05,7.977119914754438e-05,1.9215835405855202e-05,8.364450522033413e-05,2.0148864027294926e-05,8.765640621572477e-05,2.111527834744855e-05,9.179662944822977e-05,2.211260381114334e-05,9.605680541006059e-05,2.3138824313747402e-05
448,HAT-P-7b,3.4130343738282663e-05,1.349485278082278e-05,3.637579319580771e-05,1.4382684737290605e-05,3.8731027127805826e-05,1.5313924557798556e-05,4.118533173372917e-05,1.628433609511574e-05,4.373053360685612e-05,1.729068765250708e-05,4.6360224965536254e-05,1.8330445646640185e-05,4.906926090138382e-05,1.9401575823721166e-05,5.18534229860576e-05,2.0502410252425684e-05,5.470918801924891e-05,2.1631555888785378e-05,5.763356518316121e-05,2.278783018842952e-05
449,KELT-2Ab,1.305366317711125e-05,3.9234879371029005e-06,1.389913510094031e-05,4.177608090909151e-06,1.478696379151573e-05,4.44445925065061e-06,1.5712895514903915e-05,4.722762888334818e-06,1.667369505980837e-05,5.011546609291895e-06,1.766683369055166e-05,5.310050361435935e-06,1.869028698272634e-05,5.617665671525791e-06,1.9742399761949836e-05,5.933895050340566e-06,2.08217933948272e-05,6.258324127490786e-06,2.192730059926071e-05,6.590602057610866e-06
450,HAT-P-46b,4.167011302575314e-05,1.177492228045492e-05,4.428722341486403e-05,1.2514451626394217e-05,4.704199801639003e-05,1.3292881404424643e-05,4.991985727227047e-05,1.4106091799393752e-05,5.290977429728899e-05,1.4950966891833357e-05,5.6003177404967567e-05,1.5825084539475004e-05,5.9193241208735495e-05,1.6726516060331335e-05,6.24744143670295e-05,1.7653692785380026e-05,6.584209630485992e-05,1.8605314708237252e-05,6.929241050319953e-05,1.9580286422460598e-05
451,TOI-677b,2.35832114967294e-05,3.937397134237753e-06,2.510373418436224e-05,4.191260000779882e-06,2.6700978846785018e-05,4.457932186515576e-06,2.8367177735703337e-05,4.736116806587654e-06,3.0096428107703135e-05,5.024828352936454e-06,3.188412010797417e-05,5.323297175121386e-06,3.372656628478109e-05,5.630907624934505e-06,3.562075418438318e-05,5.947156750234315e-06,3.7564176598113196e-05,6.2716259534001e-06,3.955471224724006e-05,6.603961070759208e-06
452,WASP-71b,2.5606563088937364e-05,1.0792973455219461e-05,2.7199247800856764e-05,1.1464278064064305e-05,2.88770256418896e-05,1.2171448785848752e-05,3.063074013788733e-05,1.291062623569224e-05,3.245347744852947e-05,1.3678896281979624e-05,3.433987189339898e-05,1.4473997330833226e-05,3.628565776777644e-05,1.5294131419846122e-05,3.828737102493609e-05,1.6137838479417057e-05,4.034214523220239e-05,1.7003910329765294e-05,4.244756859165584e-05,1.7891330416235126e-05
453,HATS-72b,5.095187671732e-05,1.1391901192592778e-05,5.315679239090363e-05,1.1884879726647942e-05,5.5576403279361224e-05,1.2425860156451439e-05,5.817678472291987e-05,1.300725755290891e-05,6.093330050559825e-05,1.3623563711881464e-05,6.38275531031924e-05,1.427066528580621e-05,6.684546263133285e-05,1.4945414271864143e-05,6.99760166506924e-05,1.5645348491450903e-05,7.321043299762767e-05,1.6368504414527403e-05,7.65415848794613e-05,1.7113288621513608e-05
454,WASP-118b,3.3831545779564245e-05,1.2163106101282705e-05,3.6048075371533224e-05,1.2959992083951474e-05,3.837367844153943e-05,1.3796092127214665e-05,4.079762778411146e-05,1.466754958972431e-05,4.331174655333682e-05,1.5571424734553955e-05,4.590962949026856e-05,1.6505414745134536e-05,4.8586137792301466e-05,1.746767212086032e-05,5.133706126888301e-05,1.845668321542231e-05,5.415888618573055e-05,1.9471184772238312e-05,5.704863184756533e-05,2.051010517273178e-05
455,Kepler-6b,9.098115891268163e-05,3.046687376946965e-05,9.62320122634322e-05,3.2225227786182614e-05,0.00010179988902418689,3.4089743477796125e-05,0.00010764670664297878,3.604766813465619e-05,0.00011374403117215375,3.808948007662268e-05,0.00012007003952612492,4.020787140388666e-05,0.00012660757139115904,4.239709563972036e-05,0.00013334284024803011,4.4652536090447884e-05,0.0001402645567359556,4.697041228620041e-05,0.00014736331773580757,4.934757540312327e-05
456,KELT-11b,5.722358816626062e-06,2.2783146123369844e-06,6.033268780576128e-06,2.4021011026092333e-06,6.364932544623147e-06,2.5341505640682993e-06,6.714663979552083e-06,2.6733935343408225e-06,7.080472490485447e-06,2.8190374728780623e-06,7.460841591116788e-06,2.9704786019334426e-06,7.854587537562522e-06,3.127245622681836e-06,8.26076618134088e-06,3.2889626294257565e-06,8.678609869541796e-06,3.455323986867201e-06,9.107483637179622e-06,3.626076888418625e-06
457,HAT-P-65b,7.107485667534511e-05,2.9577306463641568e-05,7.532849399750762e-05,3.1347428002366055e-05,7.982405561291327e-05,3.321822465036212e-05,8.453391809498533e-05,3.5178201111098e-05,8.943735032465377e-05,3.7218730273795694e-05,9.451835992011271e-05,3.933315702017735e-05,9.976430809336816e-05,4.151622180666718e-05,0.00010516499061541894,4.376367821445391e-05,0.00011071201113065456,4.6072032158643345e-05,0.00011639834331830601,4.843835968479617e-05
458,CoRoT-11b,0.00010065679915071951,3.0948269953385596e-05,0.0001072781673846466,3.298409757052956e-05,0.00011422333436402585,3.5119481413078774e-05,0.00012146069288299445,3.7344703425742723e-05,0.00012896613089676757,3.965235004006478e-05,0.00013672074555764875,4.2036609324428447e-05,0.00014470935986085823,4.4492814907113496e-05,0.00015291953013969763,4.701714081750053e-05,0.00016134086378142518,4.96063917087539e-05,0.00016996453877523616,5.225785513646629e-05
459,L98-59d,3.260299685449404e-05,3.843383800650035e-06,3.299590018565609e-05,3.8897009629940085e-06,3.3612166954564725e-05,3.9623491838637995e-06,3.440311444480914e-05,4.055589531821297e-06,3.533476664615498e-05,4.165416766246188e-06,3.638269597003279e-05,4.28895125620713e-06,3.7528880697457436e-05,4.4240685226840965e-06,3.875972063902053e-05,4.569165315893294e-06,4.0064744450787516e-05,4.7230072280338465e-06,4.1435744143404095e-05,4.8846266654375716e-06
460,LP791-18c,0.00015356082975879728,2.588020200837442e-05,0.00015258545719928028,2.5715818689312036e-05,0.0001530039139488626,2.5786342827713534e-05,0.00015447932487041598,2.6034999550623537e-05,0.0001567809481743496,2.6422901049635667e-05,0.00015974572143970516,2.692256578273818e-05,0.00016325525902428857,2.7514041758660333e-05,0.000167221563433747,2.8182498418504672e-05,0.00017157785393301158,2.8916680946075126e-05,0.00017627250820760514,2.9707889232568505e-05
461,HD108236e,1.3857216267502717e-05,2.1895559097600446e-06,1.4670285279713178e-05,2.318027604677815e-06,1.5531123823775337e-05,2.454047284613157e-06,1.643412122401644e-05,2.5967284159477828e-06,1.7375078787473492e-05,2.7454075701248354e-06,1.8350766747315066e-05,2.8995744170089997e-06,1.9358639759583956e-05,3.0588267709955845e-06,2.0396648426173127e-05,3.22284081006651e-06,2.14631109610006e-05,3.391350797974059e-06,2.2556623654957913e-05,3.5641349369549077e-06
462,LTT3780b,5.568711579021005e-05,1.9083261868244747e-05,5.624949401710355e-05,1.927598168898817e-05,5.7205217646908754e-05,1.9603495945067645e-05,5.846744086246082e-05,2.0036043686439312e-05,5.997567920383775e-05,2.0552897662799916e-05,6.168653018643701e-05,2.1139184398164027e-05,6.356803120802165e-05,2.178395071781928e-05,6.559610319118269e-05,2.247894503011434e-05,6.775223752602626e-05,2.3217824671321528e-05,7.002194966758823e-05,2.3995625973262476e-05
463,K2-29b,7.02329646890939e-05,1.93019448623667e-05,7.390325529086756e-05,2.031064137885163e-05,7.783500479732033e-05,2.1391193972952408e-05,8.199290807296633e-05,2.2533899825180736e-05,8.6350912635007e-05,2.3731598998764296e-05,9.088925427303786e-05,2.4978859746642958e-05,9.559256947742479e-05,2.627145975501915e-05,0.00010044865475507234,2.76060451693048e-05,0.00010544762809992626,2.8979900143218415e-05,0.0001105813481123722,3.0390787196864994e-05
464,WASP-45b,8.405295757037389e-05,2.110255585069437e-05,8.835948025864179e-05,2.2183762725245654e-05,9.298309141456758e-05,2.334457866165249e-05,9.788010893924673e-05,2.4574036717662587e-05,0.00010301836346245598,2.586406036686401e-05,0.0001083734987135268,2.720853466009906e-05,0.00011392661879271334,2.8602715543246835e-05,0.00011966274357469884,3.0042842066778785e-05,0.00012556976593570374,3.152587458446312e-05,0.00013163773014623773,3.304931358475764e-05
465,Kepler-105b,5.367594708281622e-05,1.4284163074582398e-05,5.718640594435182e-05,1.521836115715038e-05,6.087008659210787e-05,1.6198656763412277e-05,6.470989732317049e-05,1.7220501474850802e-05,6.869281446972353e-05,1.828042945238858e-05,7.280863954659815e-05,1.937572669034554e-05,7.704919325443673e-05,2.0504216525761654e-05,8.140777650264787e-05,2.1664116206628628e-05,8.587880010444444e-05,2.2853938346885087e-05,9.045752415800189e-05,2.40724215709187e-05
466,HAT-P-11b,1.61577147074734e-05,3.8057956606649903e-06,1.689194279655307e-05,3.978736087324789e-06,1.7692161617580365e-05,4.167220001775854e-06,1.8548295121554533e-05,4.368874086735514e-06,1.9452999965927217e-05,4.581968687873856e-06,2.0400773226606507e-05,4.8052076438828515e-06,2.138738891926814e-05,5.037595564443109e-06,2.24095304454898e-05,5.278351256414859e-06,2.346454393936199e-05,5.526849626983604e-06,2.45502685445851e-05,5.782581707048375e-06
467,TOI-421b,3.4303816026085226e-05,5.524591525566115e-06,3.6144877037374764e-05,5.821092359563302e-06,3.811137894477265e-05,6.137795310755633e-06,4.018686013630439e-05,6.472049254791744e-06,4.235913838497155e-05,6.821892257524514e-06,4.461894567452928e-05,7.185831715216618e-06,4.6959057366115644e-05,7.562704107791993e-06,4.9373718855527116e-05,7.951582662625936e-06,5.1858257468170736e-05,8.351714850657588e-06,5.4408813205060716e-05,8.76247902333131e-06
468,K2-19b,7.280015372666117e-05,1.6122888504461932e-05,7.676985839718852e-05,1.700205018918671e-05,8.100295757129092e-05,1.793954527015366e-05,8.546550144884364e-05,1.892785496046277e-05,9.01323205937521e-05,1.996140504095239e-05,9.49842324016948e-05,2.1035947182809075e-05,0.00010000625715630473,2.214816386148857e-05,0.00010518644230000672,2.3295407970587068e-05,0.00011051506579202938,2.447552639130786e-05,0.00011598408291484341,2.568673747791071e-05
469,TOI-1298b,4.628867782742155e-05,1.3303990123886869e-05,4.908600642269376e-05,1.4107980078914729e-05,5.203992540541454e-05,1.4956976222623944e-05,5.513281097751206e-05,1.5845913237824702e-05,5.83514171572826e-05,1.6770984050778052e-05,6.168551084875394e-05,1.7729247531727408e-05,6.512699321419404e-05,1.8718375965510893e-05,6.866931625562702e-05,1.9736487369222733e-05,7.230708468831453e-05,2.0782031065283794e-05,7.603577758661839e-05,2.1853707678709435e-05
