,Planet Name,Noise Estimate 1.1-1.1425um,Noise Estimate 1.1425-1.185um,Noise Estimate 1.185-1.2275um,Noise Estimate 1.2275-1.27um,Noise Estimate 1.27-1.3125um,Noise Estimate 1.3125-1.355um,Noise Estimate 1.355-1.3975um,Noise Estimate 1.3975-1.44um,Noise Estimate 1.44-1.4825um,Noise Estimate 1.4825-1.525um,Noise Estimate 1.525-1.5675um,Noise Estimate 1.5675-1.61um,Noise Estimate 1.61-1.6525um,Noise Estimate 1.6525-1.695um,Noise Estimate 1.695-1.7375um,Noise Estimate 1.7375-1.78um,Noise Estimate 1.78-1.8225um,Noise Estimate 1.8225-1.865um,Noise Estimate 1.865-1.9075um,Noise Estimate 1.9075-1.95um
385,WASP-168b,9.887884041221543e-05,0.0001018796183340831,0.00010497265873612946,0.00010815182578962672,0.00011141188860083709,0.00011474835063206529,0.00011815731663383193,0.00012163538780676958,0.00012517957844113598,0.00012878724906321815,0.00013245605238868704,0.0001361838893003343,0.0001399688727373258,0.00014380929787704161,0.0001477036173585305,0.00015165042057314833,0.0001556484162576815,0.00015969641778552853,0.0001637933306750182,0.00016793814192973743
386,HD2685b,3.0411382121879255e-05,3.1448707225624575e-05,3.2512289570481745e-05,3.360070459147937e-05,3.471272442400562e-05,3.58472820119931e-05,3.700344293130759e-05,3.818038305479926e-05,3.937737068766266e-05,4.0593752157663e-05,4.182894010019453e-05,4.30824038635522e-05,4.435366159588655e-05,4.564227367619261e-05,4.694783722720766e-05,4.826998150511459e-05,4.960836400439336e-05,5.096266714950161e-05,5.2332595470868774e-05,5.3717873182778254e-05
387,K2-237b,6.870226836764719e-05,7.091248374604818e-05,7.318426991148832e-05,7.551389812746501e-05,7.789817377258735e-05,8.033433713160617e-05,8.281998577427775e-05,8.535301322729888e-05,8.793156007622092e-05,9.055397464558361e-05,9.321878112900253e-05,9.592465356462814e-05,9.867039443467052e-05,0.00010145491695105043,0.00010427723030082533,0.00010713642728440516,0.00011003167390070353,0.00011296220052611386,0.00011592729440581901,0.00011892629323159102
388,HD149026b,1.336234537024184e-05,1.3779088216687498e-05,1.420806252488789e-05,1.4648488295220014e-05,1.5099699093166166e-05,1.55611207827325e-05,1.6032254914299066e-05,1.651266561983594e-05,1.700196917990123e-05,1.7499825646511334e-05,1.8005932062885594e-05,1.8520016934479354e-05,1.9041835688609014e-05,1.957116692117492e-05,2.0107809274628938e-05,2.0651578825669733e-05,2.120230688721554e-05,2.1759838149141128e-05,2.2324029097644302e-05,2.289474666504429e-05
389,HAT-P-39b,9.76144072132201e-05,0.00010078675297665422,0.00010404599343675328,0.00010738695924446181,0.00011080521727307961,0.0001142969342561696,0.00011785877003897147,0.00012148779319199608,0.00012518141369336112,0.0001289373287702338,0.00013275347898021673,0.0001366280123307898,0.0001405592547601344,0.00014454568569114117,0.00014858591766059835,0.000152678679244221,0.0001568228006644462,0.00016101720159526878,0.0001652608807767713,0.00016955290712846615
390,TOI-270c,3.70836930166333e-05,3.72944548921712e-05,3.757871362060846e-05,3.79271175374393e-05,3.833199834428954e-05,3.878701037483586e-05,3.9286857988920535e-05,3.9827087164711995e-05,4.04039244550178e-05,4.101415130184733e-05,4.165500503673828e-05,4.232410022750866e-05,4.301936568605079e-05,4.373899363824232e-05,4.44813984176834e-05,4.524518267576386e-05,4.602910956746977e-05,4.6832079721104645e-05,4.765311206291313e-05,4.849132776724421e-05
391,HAT-P-30b,5.711477064935563e-05,5.893688871467946e-05,6.081048194060527e-05,6.273238789656061e-05,6.469989922969502e-05,6.671067894429653e-05,6.876269414592664e-05,7.085416371550507e-05,7.298351660618555e-05,7.514935832266243e-05,7.735044376238316e-05,7.958565504661559e-05,8.185398329742607e-05,8.415451355911438e-05,8.648641224365472e-05,8.884891661597785e-05,9.124132593848221e-05,9.366299397342555e-05,9.611332260303796e-05,9.859175637472822e-05
392,LP791-18b,0.0003184676495745519,0.00031659186600174993,0.00031561363396073446,0.00031540401959586283,0.00031585860642795307,0.00031689200322583224,0.0003184337469538569,0.00032042520843322543,0.00032281722849949096,0.0003255682930277216,0.000328643110097611,0.00033201149051358147,0.0003356474594711592,0.0003395285460093637,0.00034363521041373555,0.00034795037954597335,0.00035245906726722744,0.0003571480624435489,0.00036200567099608285,0.00036702150145182606
393,HAT-P-12b,9.447957964511819e-05,9.642767712820811e-05,9.849163315414023e-05,0.00010066036529316436,0.00010292460651386816,0.00010527654169135274,0.00010770952790908681,0.00011021787695454509,0.0001127966845169442,0.00011544169483480952,0.00011814919252377147,0.00012091591544013281,0.00012373898396791222,0.00012661584323388824,0.0001295442155777517,0.000132522061216161,0.0001355475454985943,0.00013861901150035843,0.00014173495696330346,0.00014489401479867345
394,TOI-421c,3.061320230232065e-05,3.141444324502698e-05,3.2247499215618616e-05,3.310983350355874e-05,3.399930389261774e-05,3.491408613169468e-05,3.5852614604101324e-05,3.681353586005086e-05,3.779567187840497e-05,3.8797990764323666e-05,3.981958318543315e-05,4.085964327685587e-05,4.191745305596717e-05,4.299236961557084e-05,4.408381453304678e-05,4.5191265059335335e-05,4.631424674697112e-05,4.745232724893006e-05,4.860511107571938e-05,4.9772235141145986e-05
395,TOI-700c,7.238831830950476e-05,7.27412369507335e-05,7.324133558463855e-05,7.386969285498577e-05,7.46108075654185e-05,7.54518633644758e-05,7.638217358357141e-05,7.739275718357386e-05,7.847601134346957e-05,7.962545613263487e-05,8.08355335425291e-05,8.210144793277252e-05,8.34190383315615e-05,8.478467545659924e-05,8.619517808128706e-05,8.764774465889342e-05,8.913989707008517e-05,9.066943407034038e-05,9.223439254929563e-05,9.383301512065205e-05
396,TOI-451d,3.858342689468671e-05,3.965186424016444e-05,4.075877623572315e-05,4.190127668286108e-05,4.307692045448568e-05,4.4283618765038396e-05,4.55195733383594e-05,4.6783224740786754e-05,4.807321145064649e-05,4.9388337149620995e-05,5.0727544371161386e-05,5.208989310835362e-05,5.347454332352847e-05,5.488074055174e-05,5.630780397574351e-05,5.775511648909987e-05,5.922211636913159e-05,6.070829026154661e-05,6.221316724009284e-05,6.373631375222142e-05
397,NGTS-2b,4.474869204391329e-05,4.6212821135152363e-05,4.771660877567809e-05,4.9257724176961846e-05,5.083416718999795e-05,5.2444207183449726e-05,5.408633517760606e-05,5.575922599185325e-05,5.746170803794404e-05,5.9192739009713e-05,6.0951386162643074e-05,6.273681019742857e-05,6.454825199661064e-05,6.638502163718032e-05,6.82464892319271e-05,7.013207725020409e-05,7.20412540432374e-05,7.397352835614865e-05,7.592844465293822e-05,7.79055791149432e-05
398,WASP-89b,0.0001299135686799463,0.00013312707256761622,0.00013648123281122208,0.00013996422476126571,0.00014356609052236066,0.00014727837363298602,0.0001510938364118789,0.00015500623900747607,0.0001590101650275779,0.00016310088270453824,0.0001672742334367485,0.000171526541614092,0.0001758545411328162,0.00018025531510227938,0.00018472624605774926,0.00018926497459966702,0.0001938693648367193,0.00019853747535724292,0.00020326753471949744,0.0002080579206565822
399,WASP-161b,4.1355958348196244e-05,4.269420573905628e-05,4.406937238940234e-05,4.547924516618706e-05,4.692192691198376e-05,4.8395777849300555e-05,4.989936972081113e-05,5.143144954473922e-05,5.299091070777074e-05,5.457676971364541e-05,5.6188147331919686e-05,5.782425320007323e-05,5.9484373158112844e-05,6.11678587619428e-05,6.287411854658598e-05,6.460261070437192e-05,6.63528369146945e-05,6.81243371166892e-05,6.991668505846433e-05,7.172948448938274e-05
400,WASP-68b,3.0335653630746133e-05,3.12414357437435e-05,3.2175854022886816e-05,3.3136958619499464e-05,3.4123089306786506e-05,3.513282068490137e-05,3.616491946827882e-05,3.72183108588875e-05,3.829205182726091e-05,3.938530969897479e-05,4.049734485470065e-05,4.162749664806693e-05,4.277517186157418e-05,4.3939835180032765e-05,4.5121001279529065e-05,4.631822821896483e-05,4.7531111888703295e-05,4.875928132240139e-05,5.000239471780928e-05,5.126013604309584e-05
401,TOI-904b,4.520014763001297e-05,4.5652675384622593e-05,4.618319034031914e-05,4.6782366327812174e-05,4.74425170678879e-05,4.8157251040191984e-05,4.8921209353868125e-05,4.972986439838467e-05,5.057936355793279e-05,5.1466406723153256e-05,5.238814942277842e-05,5.334212557046601e-05,5.432618536955887e-05,5.5338445033523384e-05,5.637724579206946e-05,5.7441120250690096e-05,5.8528764615503026e-05,5.963901562825661e-05,6.07708313081663e-05,6.192327478917354e-05
402,KELT-8b,3.371828979844137e-05,3.4694560860078104e-05,3.570337714478471e-05,3.674242778197814e-05,3.780974944459362e-05,3.8903660162582454e-05,4.002270780181227e-05,4.1165629556333595e-05,4.233131980293307e-05,4.351880437030387e-05,4.472721977590439e-05,4.595579634434057e-05,4.72038443839732e-05,4.847074279198253e-05,4.9755929602042086e-05,5.1058894096744075e-05,5.2379170188688874e-05,5.371633083654445e-05,5.506998331039277e-05,5.6439765157866564e-05
403,Qatar-5b,0.00010606451417156342,0.00010913106317676518,0.00011230009393466234,0.00011556431606461359,0.00011891753622861486,0.00012235444914791144,0.00012587047493572872,0.00012946163121012961,0.00013312443161334484,0.00013685580458607346,0.00014065302782704598,0.0001445136750077005,0.0001484355721420964,0.00015241676162343725,0.00015645547239310307,0.00016055009504913596,0.00016469916095934492,0.0001689013246412225,0.00017315534882246666,0.00017746009171332026
404,HATS-13b,0.00016320309171372508,0.0001676939029148203,0.0001723482153532167,0.0001771536739864342,0.00018209981585979592,0.00018717770621337558,0.00019237965582207865,0.0001976989992103019,0.00020312991899465238,0.00020866730554317607,0.00021430664393482844,0.000220043922212778,0.00022587555638680306,0.00023179832871422692,0.00023780933658627457,0.0002439059499441174,0.0002500857756004819,0.0002563466271867908,0.000262686499710178,0.0002691035479092149
405,TOI-1518b,2.5849924987705577e-05,2.6780200793512393e-05,2.773214069970667e-05,2.8704698865310222e-05,2.969696780274803e-05,3.07081536346932e-05,3.173755660003256e-05,3.278455554747026e-05,3.384859549039085e-05,3.492917753488515e-05,3.6025850664377536e-05,3.713820498919195e-05,3.826586616133037e-05,3.940849072307237e-05,4.056576220930037e-05,4.173738786227963e-05,4.292309584727759e-05,4.412263288021432e-05,4.533576219623142e-05,4.656226180187195e-05
406,KOI-94d,8.440239943186548e-05,8.704415256678293e-05,8.976297396844263e-05,9.255397707069644e-05,9.54129855071084e-05,9.833640023614425e-05,0.00010132109572877698,0.00010436433806004631,0.0001074637196890337,0.00011061710708222833,0.00011382259831437452,0.00011707848848868644,0.00012038324133570534,0.00012373546573214925,0.00012713389616607497,0.00013057737638908607,0.0001340648456591173,0.0001375953271018553,0.00014116791781492358,0.00014478178041353896
407,WASP-8b,2.505953671057173e-05,2.5761467479936857e-05,2.6488178229581133e-05,2.7237835015607786e-05,2.800888306646017e-05,2.8799993268696143e-05,2.961002056883908e-05,3.043797131138331e-05,3.128297735287374e-05,3.214427536726382e-05,3.302119016671613e-05,3.391312115626128e-05,3.481953125486341e-05,3.573993777290549e-05,3.6673904853072054e-05,3.762103716927809e-05,3.8580974644606206e-05,3.955338799976518e-05,4.053797498244252e-05,4.1534457157995635e-05
408,WASP-3b,4.765689282060677e-05,4.919903366369172e-05,5.078371873166268e-05,5.240839770169676e-05,5.407088436818404e-05,5.576928911948684e-05,5.750196609104202e-05,5.926747139856779e-05,6.106452982673341e-05,6.289200803519957e-05,6.474889283523398e-05,6.663427344581678e-05,6.854732689856297e-05,7.048730595336482e-05,7.245352903049002e-05,7.444537177322884e-05,7.646225993756269e-05,7.85036633684138e-05,8.056909087076396e-05,8.265808582179752e-05
409,WASP-186b,5.416959118854682e-05,5.5912533720449586e-05,5.7704018109096865e-05,5.9541105403554535e-05,6.142127760227075e-05,6.3342359467194e-05,6.53024573506243e-05,6.729991086224994e-05,6.933325433202949e-05,7.140118582155041e-05,7.350254200664428e-05,7.56362776667273e-05,7.780144881838123e-05,7.99971987539988e-05,8.222274641306422e-05,8.447737663923208e-05,8.676043197182709e-05,8.907130569347853e-05,9.140943591204374e-05,9.377430049883137e-05
410,WASP-175b,0.00013239103817094835,0.000136565996792433,0.00014086121985382722,0.00014526917437170095,0.00014978341801595089,0.0001543983954450723,0.00015910927912607113,0.00016391184369434126,0.00016880236587639148,0.000173777544092392,0.00017883443335210336,0.00018397039214000234,0.00018918303877679107,0.00019447021532906168,0.00019982995757503278,0.0002052604698625247,0.0002107601039446404,0.00021632734106936773,0.00022196077674650796,0.0002276591077296302
411,WASP-164b,0.00014590045204150538,0.0001501694363319976,0.00015457817514319435,0.00015911688243092472,0.00016377723789057024,0.00016855210842927303,0.00017343533125296277,0.00017842154324591793,0.00018350604551491194,0.00018868469491893793,0.0001939538165057448,0.0001993101322902099,0.00020475070291303872,0.0002102728795309987,0.0002158742638945066,0.0002215526750222173,0.00022730612122601795,0.00023313277650221741,0.00023903096050668278,0.00024499912148815534
412,HAT-P-38b,9.31319462648208e-05,9.557278201132198e-05,9.811031064630464e-05,0.00010073683300539958,0.00010344584679025018,0.00010623181443607105,0.00010908998313751294,0.00011201624388713357,0.00011500702002299038,0.00011805917833056378,0.00012116995755131383,0.00012433691044718394,0.00012755785651200887,0.00013083084311169292,0.00013415411334713245,0.00013752607931693828,0.0001409452997462017,0.0001444104611675964,0.00014792036200995633,0.00015147389907991423
413,HD332231b,1.257442967923065e-05,1.2961990142992888e-05,1.3361156170138844e-05,1.3771173808976678e-05,1.4191399511490284e-05,1.4621279398530688e-05,1.5060333072572898e-05,1.550814085534384e-05,1.5964333632965813e-05,1.6428584706474277e-05,1.6900603199207916e-05,1.7380128683555964e-05,1.786692677062379e-05,1.8360785466212156e-05,1.8861512141105445e-05,1.9368930997202794e-05,1.9882880936475948e-05,2.0403213759195407e-05,2.0929792632869058e-05,2.146249078497874e-05
414,WASP-144b,0.00019000559546785038,0.00019480619269984786,0.00019980938803762258,0.00020499847002319283,0.00021035935125426626,0.00021588005648752793,0.0002215503262859895,0.00022736130697362085,0.0002333053057900887,0.00023937559581916436,0.00024556625928674834,0.0002518720607078033,0.00025828834345229066,0.00026481094483253576,0.00027143612594898053,0.00027816051337908854,0.0002849810504335363,0.000291894956189879,0.00029889969088648115,0.00030599292654712927
415,TOI-125c,4.461384425069474e-05,4.577994611186318e-05,4.699245911449283e-05,4.824767772784747e-05,4.954247290631398e-05,5.087418023051615e-05,5.2240513190907224e-05,5.3639495275164616e-05,5.506940627741325e-05,5.652873947645072e-05,5.8016167201557404e-05,5.953051292985579e-05,6.107072851317379e-05,6.263587546544397e-05,6.422510948852957e-05,6.583766759901657e-05,6.747285735789073e-05,6.913004781106961e-05,7.080866183012497e-05,7.250816960539229e-05
416,WASP-75b,8.206372591019002e-05,8.459774973076319e-05,8.720741548970317e-05,8.988782327972686e-05,9.263479006775123e-05,9.544471512022014e-05,9.83144749337695e-05,0.00010124134038899888,0.00010422291082518207,0.00010725706112950347,0.00011034189893090902,0.00011347572970858054,0.00011665702815098688,0.00011988441448964208,0.00012315663482106653,0.00012647254464805927,0.00012983109503653226,0.00013323132091042433,0.00013667233110457397,0.00014015329987098418
417,HAT-P-40b,4.2074500465359825e-05,4.336930804091707e-05,4.4702990007652565e-05,4.607301493418621e-05,4.7477222343857863e-05,4.8913753020316604e-05,5.0380994602599176e-05,5.187753869421135e-05,5.340214673774878e-05,5.495372263042298e-05,5.653129057255419e-05,5.813397701432196e-05,5.976099583869134e-05,6.141163611961797e-05,6.308525194459027e-05,6.478125390332239e-05,6.649910192997061e-05,6.823829925165546e-05,6.999838724650246e-05,7.177894105354483e-05
418,WASP-66b,7.084977205214728e-05,7.320639970813237e-05,7.562515645468557e-05,7.810250085441649e-05,8.063538878450026e-05,8.322118195482283e-05,8.585757619902617e-05,8.854254471550201e-05,9.127429273316062e-05,9.405122099523276e-05,9.687189611253806e-05,9.973502631484018e-05,0.00010263944147870844,0.00010558407656930295,0.00010856795782717474,0.00011159019117724096,0.00011464995244827022,0.00011774647907643779,0.00012087906303240768,0.00012404704476265716
419,WASP-17b,5.5120063080666e-05,5.6965401813376e-05,5.885887931784173e-05,6.079778545161767e-05,6.27797890640568e-05,6.480286842041474e-05,6.686525664340608e-05,6.896539851329085e-05,7.110191595116127e-05,7.327358020643788e-05,7.547928926877563e-05,7.771804938662148e-05,7.998895984014036e-05,8.22912003128495e-05,8.46240203533728e-05,8.698673052968182e-05,8.937869496265823e-05,9.179932499058447e-05,9.424807376626127e-05,9.672443162742704e-05
420,WASP-79b,3.768713692553949e-05,3.89406984625936e-05,4.0227308342295544e-05,4.15450827669706e-05,4.289240247560501e-05,4.4267864081880105e-05,4.567024193001017e-05,4.709845790290999e-05,4.855155730754598e-05,5.002868945086586e-05,5.152909186980526e-05,5.3052077432700056e-05,5.45970237155018e-05,5.616336419396239e-05,5.7750580895975156e-05,5.935819823595819e-05,6.0985777812302745e-05,6.263291399424328e-05,6.429923015955842e-05,6.598437547177826e-05
421,WASP-14b,3.1266143773736984e-05,3.2288711493292756e-05,3.333899639399073e-05,3.441536826390436e-05,3.551642820605772e-05,3.6640965872477276e-05,3.778792597389504e-05,3.895638179617545e-05,4.0145514066596484e-05,4.135459394585921e-05,4.258296923154152e-05,4.383005308316158e-05,4.509531474341519e-05,4.6378271851782807e-05,4.767848403758722e-05,4.899554754808265e-05,5.03290907192542e-05,5.167877013692027e-05,5.304426736657176e-05,5.4425286154357915e-05
