,Planet Name,Noise Estimate 1.1-1.1425um,Full Phase Curve Noise Estimate 1.1-1.1425um,Noise Estimate 1.1425-1.185um,Full Phase Curve Noise Estimate 1.1425-1.185um,Noise Estimate 1.185-1.2275um,Full Phase Curve Noise Estimate 1.185-1.2275um,Noise Estimate 1.2275-1.27um,Full Phase Curve Noise Estimate 1.2275-1.27um,Noise Estimate 1.27-1.3125um,Full Phase Curve Noise Estimate 1.27-1.3125um,Noise Estimate 1.3125-1.355um,Full Phase Curve Noise Estimate 1.3125-1.355um,Noise Estimate 1.355-1.3975um,Full Phase Curve Noise Estimate 1.355-1.3975um,Noise Estimate 1.3975-1.44um,Full Phase Curve Noise Estimate 1.3975-1.44um,Noise Estimate 1.44-1.4825um,Full Phase Curve Noise Estimate 1.44-1.4825um,Noise Estimate 1.4825-1.525um,Full Phase Curve Noise Estimate 1.4825-1.525um,Noise Estimate 1.525-1.5675um,Full Phase Curve Noise Estimate 1.525-1.5675um,Noise Estimate 1.5675-1.61um,Full Phase Curve Noise Estimate 1.5675-1.61um,Noise Estimate 1.61-1.6525um,Full Phase Curve Noise Estimate 1.61-1.6525um,Noise Estimate 1.6525-1.695um,Full Phase Curve Noise Estimate 1.6525-1.695um,Noise Estimate 1.695-1.7375um,Full Phase Curve Noise Estimate 1.695-1.7375um,Noise Estimate 1.7375-1.78um,Full Phase Curve Noise Estimate 1.7375-1.78um,Noise Estimate 1.78-1.8225um,Full Phase Curve Noise Estimate 1.78-1.8225um,Noise Estimate 1.8225-1.865um,Full Phase Curve Noise Estimate 1.8225-1.865um,Noise Estimate 1.865-1.9075um,Full Phase Curve Noise Estimate 1.865-1.9075um,Noise Estimate 1.9075-1.95um,Full Phase Curve Noise Estimate 1.9075-1.95um
397,NGTS-2b,4.474869204391329e-05,1.51196970218568e-05,4.6212821135152363e-05,1.5614397252171852e-05,4.771660877567809e-05,1.612249732105542e-05,4.9257724176961846e-05,1.664320970121307e-05,5.083416718999795e-05,1.7175858581898534e-05,5.2444207183449726e-05,1.7719859217049483e-05,5.408633517760606e-05,1.827470175229919e-05,5.575922599185325e-05,1.8839938435356727e-05,5.746170803794404e-05,1.9415173409750687e-05,5.9192739009713e-05,2.000005450086533e-05,6.0951386162643074e-05,2.059426655279659e-05,6.273681019742857e-05,2.119752598292712e-05,6.454825199661064e-05,2.180957630049803e-05,6.638502163718032e-05,2.2430184394185004e-05,6.82464892319271e-05,2.3059137437571307e-05,7.013207725020409e-05,2.3696240294486415e-05,7.20412540432374e-05,2.434131333133622e-05,7.397352835614865e-05,2.4994190562824118e-05,7.592844465293822e-05,2.5654718072355407e-05,7.79055791149432e-05,2.6322752659995452e-05
398,WASP-89b,0.0001299135686799463,3.7636064260707205e-05,0.00013312707256761622,3.856701889498667e-05,0.00013648123281122208,3.953872178754638e-05,0.00013996422476126571,4.054774732801406e-05,0.00014356609052236066,4.159121070616954e-05,0.00014727837363298602,4.266666207837868e-05,0.0001510938364118789,4.3772004682618246e-05,0.00015500623900747607,4.4905430828923336e-05,0.0001590101650275779,4.606537138416213e-05,0.00016310088270453824,4.725045555148095e-05,0.0001672742334367485,4.845947858068345e-05,0.000171526541614092,4.969137564459294e-05,0.0001758545411328162,5.094520055035244e-05,0.00018025531510227938,5.2220108272421124e-05,0.00018472624605774926,5.351534052918248e-05,0.00018926497459966702,5.483021380070621e-05,0.0001938693648367193,5.616410931757859e-05,0.00019853747535724292,5.751646465129541e-05,0.00020326753471949744,5.8886766613774324e-05,0.0002080579206565822,6.0274545233002884e-05
399,WASP-161b,4.1355958348196244e-05,1.3466075379950875e-05,4.269420573905628e-05,1.390182734803771e-05,4.406937238940234e-05,1.4349600740631873e-05,4.547924516618706e-05,1.4808674930824145e-05,4.692192691198376e-05,1.5278432177763264e-05,4.8395777849300555e-05,1.5758338547085372e-05,4.989936972081113e-05,1.6247928978335188e-05,5.143144954473922e-05,1.6746795483214946e-05,5.299091070777074e-05,1.7254577733034438e-05,5.457676971364541e-05,1.7770955487728974e-05,5.6188147331919686e-05,1.8295642457634323e-05,5.782425320007323e-05,1.8828381289718396e-05,5.9484373158112844e-05,1.936893944355205e-05,6.11678587619428e-05,1.991710577671659e-05,6.287411854658598e-05,2.0472687699987048e-05,6.460261070437192e-05,2.103550879324832e-05,6.63528369146945e-05,2.1605406796378447e-05,6.81243371166892e-05,2.2182231907159592e-05,6.991668505846433e-05,2.2765845332045838e-05,7.172948448938274e-05,2.3356118046317104e-05
400,WASP-68b,3.0335653630746133e-05,1.015741686541388e-05,3.12414357437435e-05,1.0460703770747765e-05,3.2175854022886816e-05,1.0773579046271801e-05,3.3136958619499464e-05,1.109538981580029e-05,3.4123089306786506e-05,1.1425580178482947e-05,3.513282068490137e-05,1.1763672861582628e-05,3.616491946827882e-05,1.2109254918810035e-05,3.72183108588875e-05,1.2461966470935811e-05,3.829205182726091e-05,1.282149175936368e-05,3.938530969897479e-05,1.3187551976148922e-05,4.049734485470065e-05,1.3559899471383204e-05,4.162749664806693e-05,1.3938313038011666e-05,4.277517186157418e-05,1.432259404647759e-05,4.3939835180032765e-05,1.4712563254902691e-05,4.5121001279529065e-05,1.510805816020181e-05,4.631822821896483e-05,1.5508930785343712e-05,4.7531111888703295e-05,1.591504582056748e-05,4.875928132240139e-05,1.6326279053623222e-05,5.000239471780928e-05,1.6742516037399315e-05,5.126013604309584e-05,1.716365095360384e-05
401,TOI-904b,4.520014763001297e-05,9.069017199094351e-06,4.5652675384622593e-05,9.159812964259001e-06,4.618319034031914e-05,9.26625618424517e-06,4.6782366327812174e-05,9.386475644153539e-06,4.74425170678879e-05,9.518929158791316e-06,4.8157251040191984e-05,9.662334325089904e-06,4.8921209353868125e-05,9.815615928124308e-06,4.972986439838467e-05,9.97786554214958e-06,5.057936355793279e-05,1.0148310173251682e-05,5.1466406723153256e-05,1.0326287683138881e-05,5.238814942277842e-05,1.0511227353346722e-05,5.334212557046601e-05,1.0702634385060923e-05,5.432618536955887e-05,1.0900077440246536e-05,5.5338445033523384e-05,1.1103178553490422e-05,5.637724579206946e-05,1.1311604906935142e-05,5.7441120250690096e-05,1.1525062080612629e-05,5.8528764615503026e-05,1.1743288479599806e-05,5.963901562825661e-05,1.1966050706227767e-05,6.07708313081663e-05,1.2193139696098456e-05,6.192327478917354e-05,1.2424367475170993e-05
402,KELT-8b,3.371828979844137e-05,1.157300980224471e-05,3.4694560860078104e-05,1.1908091878871622e-05,3.570337714478471e-05,1.2254344337740792e-05,3.674242778197814e-05,1.2610974026884281e-05,3.780974944459362e-05,1.2977307080471358e-05,3.8903660162582454e-05,1.3352766201848579e-05,4.002270780181227e-05,1.3736852980134238e-05,4.1165629556333595e-05,1.4129133986891745e-05,4.233131980293307e-05,1.4529229742961212e-05,4.351880437030387e-05,1.4936805886957455e-05,4.472721977590439e-05,1.5351566048810173e-05,4.595579634434057e-05,1.5773246055545784e-05,4.72038443839732e-05,1.620160918673307e-05,4.847074279198253e-05,1.6636442263439648e-05,4.9755929602042086e-05,1.707755240394334e-05,5.1058894096744075e-05,1.752476431650778e-05,5.2379170188688874e-05,1.797791802759703e-05,5.371633083654445e-05,1.8436866965319367e-05,5.506998331039277e-05,1.8901476334368786e-05,5.6439765157866564e-05,1.937162173149637e-05
403,Qatar-5b,0.00010606451417156342,3.5515282042423645e-05,0.00010913106317676518,3.654210381846543e-05,0.00011230009393466234,3.76032412030744e-05,0.00011556431606461359,3.869625304119792e-05,0.00011891753622861486,3.9819065518160897e-05,0.00012235444914791144,4.0969902182406825e-05,0.00012587047493572872,4.2147229477007724e-05,0.00012946163121012961,4.334971391716143e-05,0.00013312443161334484,4.457618810979172e-05,0.00013685580458607346,4.582562355544488e-05,0.00014065302782704598,4.7097108702334304e-05,0.0001445136750077005,4.8389831103961e-05,0.0001484355721420964,4.970306280975227e-05,0.00015241676162343725,5.103614832283388e-05,0.00015645547239310307,5.238849461124889e-05,0.00016055009504913596,5.3759562773132706e-05,0.00016469916095934492,5.5148861042819064e-05,0.0001689013246412225,5.6555938890824926e-05,0.00017315534882246666,5.7980382021425565e-05,0.00017746009171332026,5.9421808110847776e-05
404,HATS-13b,0.00016320309171372508,5.099376905112765e-05,0.0001676939029148203,5.239694951073906e-05,0.0001723482153532167,5.3851216896749716e-05,0.0001771536739864342,5.535271080323085e-05,0.00018209981585979592,5.689816201825283e-05,0.00018717770621337558,5.8484778823353544e-05,0.00019237965582207865,6.0110158674778875e-05,0.0001976989992103019,6.177221890534427e-05,0.00020312991899465238,6.34691418392808e-05,0.00020866730554317607,6.519933094193302e-05,0.00021430664393482844,6.696137549957846e-05,0.000220043922212778,6.875402195263097e-05,0.00022587555638680306,7.057615046219698e-05,0.00023179832871422692,7.242675562558963e-05,0.00023780933658627457,7.430493050556912e-05,0.0002439059499441174,7.620985332473475e-05,0.0002500857756004819,7.814077631760096e-05,0.0002563466271867908,8.009701634040425e-05,0.000262686499710178,8.207794692129232e-05,0.0002691035479092149,8.40829914974431e-05
405,TOI-1518b,2.5849924987705577e-05,1.0868381323487152e-05,2.6780200793512393e-05,1.1259507881816874e-05,2.773214069970667e-05,1.1659742927082371e-05,2.8704698865310222e-05,1.2068646744330496e-05,2.969696780274803e-05,1.2485837788120938e-05,3.07081536346932e-05,1.2910982279476896e-05,3.173755660003256e-05,1.3343786009783951e-05,3.278455554747026e-05,1.3783987821257474e-05,3.384859549039085e-05,1.423135437449051e-05,3.492917753488515e-05,1.4685675913777884e-05,3.6025850664377536e-05,1.5146762813032484e-05,3.713820498919195e-05,1.561444273762271e-05,3.826586616133037e-05,1.6088558296113495e-05,3.940849072307237e-05,1.656896508462451e-05,4.056576220930037e-05,1.705553004808598e-05,4.173738786227963e-05,1.7548130098995777e-05,4.292309584727759e-05,1.8046650946750285e-05,4.412263288021432e-05,1.855098610021016e-05,4.533576219623142e-05,1.9061036013602395e-05,4.656226180187195e-05,1.9576707351664218e-05
406,KOI-94d,8.440239943186548e-05,1.1310199241069766e-05,8.704415256678293e-05,1.1664202853558968e-05,8.976297396844263e-05,1.2028533867376641e-05,9.255397707069644e-05,1.2402537466580204e-05,9.54129855071084e-05,1.2785654004325343e-05,9.833640023614425e-05,1.3177401197204201e-05,0.00010132109572877698,1.3577360214042937e-05,0.00010436433806004631,1.3985164699901177e-05,0.0001074637196890337,1.4400492036374078e-05,0.00011061710708222833,1.4823056322951027e-05,0.00011382259831437452,1.5252602695389678e-05,0.00011707848848868644,1.568890269191094e-05,0.00012038324133570534,1.6131750447352415e-05,0.00012373546573214925,1.658095954661697e-05,0.00012713389616607497,1.703636040694018e-05,0.00013057737638908607,1.749779808723242e-05,0.0001340648456591173,1.796513044456668e-05,0.0001375953271018553,1.8438226574570665e-05,0.00014116791781492358,1.891696548535502e-05,0.00014478178041353896,1.9401234964603485e-05
407,WASP-8b,2.505953671057173e-05,6.295482867977318e-06,2.5761467479936857e-05,6.471822645686778e-06,2.6488178229581133e-05,6.654387675806847e-06,2.7237835015607786e-05,6.842717233044941e-06,2.800888306646017e-05,7.036420726074032e-06,2.8799993268696143e-05,7.2351642536332465e-06,2.961002056883908e-05,7.438660154197619e-06,3.043797131138331e-05,7.646658800597869e-06,3.128297735287374e-05,7.858942096932558e-06,3.214427536726382e-05,8.075318279638608e-06,3.302119016671613e-05,8.29561772732548e-06,3.391312115626128e-05,8.519689557900491e-06,3.481953125486341e-05,8.747398845307392e-06,3.573993777290549e-05,8.978624327758714e-06,3.6673904853072054e-05,9.213256508726484e-06,3.762103716927809e-05,9.451196073980594e-06,3.8580974644606206e-05,9.692352564623461e-06,3.955338799976518e-05,9.936643258769177e-06,4.053797498244252e-05,1.0183992224277535e-05,4.1534457157995635e-05,1.0434329512508124e-05
408,WASP-3b,4.765689282060677e-05,1.8941957109818308e-05,4.919903366369172e-05,1.9554904450237093e-05,5.078371873166268e-05,2.0184761640110286e-05,5.240839770169676e-05,2.0830515014830985e-05,5.407088436818404e-05,2.14912956337183e-05,5.576928911948684e-05,2.216635244187803e-05,5.750196609104202e-05,2.2855031265399158e-05,5.926747139856779e-05,2.3556758210506447e-05,6.106452982673341e-05,2.4271026423465387e-05,6.289200803519957e-05,2.499738544091534e-05,6.474889283523398e-05,2.5735432555579866e-05,6.663427344581678e-05,2.6484805763685876e-05,6.854732689856297e-05,2.7245177963928005e-05,7.048730595336482e-05,2.801625215435683e-05,7.245352903049002e-05,2.8797757430738086e-05,7.444537177322884e-05,2.9589445632998467e-05,7.646225993756269e-05,3.0391088519116137e-05,7.85036633684138e-05,3.1202475370889615e-05,8.056909087076396e-05,3.202341095538578e-05,8.265808582179752e-05,3.285371378091943e-05
409,WASP-186b,5.416959118854682e-05,1.3596819567513346e-05,5.5912533720449586e-05,1.4034306257053607e-05,5.7704018109096865e-05,1.4483977178616778e-05,5.9541105403554535e-05,1.4945094641836499e-05,6.142127760227075e-05,1.5417026616601052e-05,6.3342359467194e-05,1.5899227108032966e-05,6.53024573506243e-05,1.6391220801743943e-05,6.729991086224994e-05,1.689259093203601e-05,6.933325433202949e-05,1.7402969608905543e-05,7.140118582155041e-05,1.792203003975e-05,7.350254200664428e-05,1.84494802247874e-05,7.56362776667273e-05,1.898505780878534e-05,7.780144881838123e-05,1.9528525847511246e-05,7.99971987539988e-05,2.0079669303367403e-05,8.222274641306422e-05,2.0638292126528237e-05,8.447737663923208e-05,2.1204214809421728e-05,8.676043197182709e-05,2.1777272326357667e-05,8.907130569347853e-05,2.235731238845151e-05,9.140943591204374e-05,2.2944193958159635e-05,9.377430049883137e-05,2.3537785978749812e-05
410,WASP-175b,0.00013239103817094835,4.152697406175438e-05,0.000136565996792433,4.283652945748611e-05,0.00014086121985382722,4.418380808845849e-05,0.00014526917437170095,4.5566447090750886e-05,0.00014978341801595089,4.6982425704659395e-05,0.0001543983954450723,4.84300013913705e-05,0.00015910927912607113,4.990765990309074e-05,0.00016391184369434126,5.1414075873625944e-05,0.00016880236587639148,5.2948081427235995e-05,0.000173777544092392,5.450864096044008e-05,0.00017883443335210336,5.609483072088324e-05,0.00018397039214000234,5.770582214684309e-05,0.00018918303877679107,5.934086817918485e-05,0.00019447021532906168,6.099929194093943e-05,0.00019982995757503278,6.268047731648377e-05,0.0002052604698625247,6.438386106526535e-05,0.0002107601039446404,6.610892618320982e-05,0.00021632734106936773,6.78551962847832e-05,0.00022196077674650796,6.962223082484847e-05,0.0002276591077296302,7.140962101530727e-05
411,WASP-164b,0.00014590045204150538,4.645170052342625e-05,0.0001501694363319976,4.781085724313773e-05,0.00015457817514319435,4.9214508925350884e-05,0.00015911688243092472,5.065953989505046e-05,0.00016377723789057024,5.214330113852203e-05,0.00016855210842927303,5.36635216258366e-05,0.00017343533125296277,5.521823925022522e-05,0.00017842154324591793,5.680574650604358e-05,0.00018350604551491194,5.842454736241654e-05,0.00018868469491893793,6.0073322728535376e-05,0.0001939538165057448,6.175090257525336e-05,0.0001993101322902099,6.34562432595858e-05,0.00020475070291303872,6.518840895004097e-05,0.0002102728795309987,6.694655630946088e-05,0.0002158742638945066,6.872992178454695e-05,0.0002215526750222173,7.053781099573506e-05,0.00022730612122601795,7.236958983052966e-05,0.00023313277650221741,7.42246769269443e-05,0.00023903096050668278,7.610253729799747e-05,0.00024499912148815534,7.800267689803172e-05
412,HAT-P-38b,9.31319462648208e-05,2.5625789112486905e-05,9.557278201132198e-05,2.6297399065963044e-05,9.811031064630464e-05,2.6995614622224055e-05,0.00010073683300539958,2.77183173120402e-05,0.00010344584679025018,2.846371799072895e-05,0.00010623181443607105,2.92302929655825e-05,0.00010908998313751294,3.0016734474952383e-05,0.00011201624388713357,3.082191190187631e-05,0.00011500702002299038,3.164484110730917e-05,0.00011805917833056378,3.248465996930739e-05,0.00012116995755131383,3.334060871174829e-05,0.00012433691044718394,3.421201396304607e-05,0.00012755785651200887,3.509827574442448e-05,0.00013083084311169292,3.599885677741402e-05,0.00013415411334713245,3.691327364115078e-05,0.00013752607931693828,3.784108941546116e-05,0.0001409452997462017,3.87819075252885e-05,0.0001444104611675964,3.9735366562565476e-05,0.00014792036200995633,4.070113590809487e-05,0.00015147389907991423,4.167891201189507e-05
413,HD332231b,1.257442967923065e-05,2.4990826450198464e-06,1.2961990142992888e-05,2.57610765956057e-06,1.3361156170138844e-05,2.6554392011389242e-06,1.3771173808976678e-05,2.7369274269678937e-06,1.4191399511490284e-05,2.8204444362424873e-06,1.4621279398530688e-05,2.905880149237106e-06,1.5060333072572898e-05,2.9931390902007188e-06,1.550814085534384e-05,3.08213785092194e-06,1.5964333632965813e-05,3.172803072520144e-06,1.6428584706474277e-05,3.2650698257911216e-06,1.6900603199207916e-05,3.35888030097056e-06,1.7380128683555964e-05,3.4541827398365e-06,1.786692677062379e-05,3.550930559185274e-06,1.8360785466212156e-05,3.649081626607088e-06,1.8861512141105445e-05,3.74859765835135e-06,1.9368930997202794e-05,3.8494437157374136e-06,1.9882880936475948e-05,3.951587781624394e-06,2.0403213759195407e-05,4.055000402320838e-06,2.0929792632869058e-05,4.1596543832966525e-06,2.146249078497874e-05,4.265524529373361e-06
414,WASP-144b,0.00019000559546785038,5.911837419282344e-05,0.00019480619269984786,6.0612032854882594e-05,0.00019980938803762258,6.216872792699377e-05,0.00020499847002319283,6.37832598031989e-05,0.00021035935125426626,6.54512453266858e-05,0.00021588005648752793,6.716895851815582e-05,0.0002215503262859895,6.893320725459073e-05,0.00022736130697362085,7.074123680168261e-05,0.0002333053057900887,7.259065363263643e-05,0.00023937559581916436,7.447936473356073e-05,0.00024556625928674834,7.640552884718757e-05,0.0002518720607078033,7.83675170037871e-05,0.00025828834345229066,8.0363880338675e-05,0.00026481094483253576,8.239332367248041e-05,0.00027143612594898053,8.445468368334116e-05,0.00027816051337908854,8.654691076397946e-05,0.0002849810504335363,8.866905385554482e-05,0.000291894956189879,9.082024770134156e-05,0.00029889969088648115,9.299970207949038e-05,0.00030599292654712927,9.52066926630652e-05
415,TOI-125c,4.461384425069474e-05,8.785230108147353e-06,4.577994611186318e-05,9.014855538368918e-06,4.699245911449283e-05,9.253620117304663e-06,4.824767772784747e-05,9.500794162481872e-06,4.954247290631398e-05,9.755761511222972e-06,5.087418023051615e-05,1.0017997493714866e-05,5.2240513190907224e-05,1.0287051857062962e-05,5.3639495275164616e-05,1.0562535392135943e-05,5.506940627741325e-05,1.0844109360932194e-05,5.652873947645072e-05,1.1131477064238849e-05,5.8016167201557404e-05,1.142437706095e-05,5.953051292985579e-05,1.1722577673558813e-05,6.107072851317379e-05,1.202587250373683e-05,6.263587546544397e-05,1.2334076747502373e-05,6.422510948852957e-05,1.2647024148090617e-05,6.583766759901657e-05,1.2964564460998467e-05,6.747285735789073e-05,1.3286561333123465e-05,6.913004781106961e-05,1.361289051879938e-05,7.080866183012497e-05,1.3943438371553266e-05,7.250816960539229e-05,1.4278100562787245e-05
416,WASP-75b,8.206372591019002e-05,2.4660564350019734e-05,8.459774973076319e-05,2.5422051313944777e-05,8.720741548970317e-05,2.6206269062610163e-05,8.988782327972686e-05,2.701174514911534e-05,9.263479006775123e-05,2.783722255087965e-05,9.544471512022014e-05,2.8681619229272942e-05,9.83144749337695e-05,2.9543996555749497e-05,0.00010124134038899888,3.0423534416137716e-05,0.00010422291082518207,3.131951139975749e-05,0.00010725706112950347,3.2231288899468344e-05,0.00011034189893090902,3.3158298248205324e-05,0.00011347572970858054,3.4100030233899194e-05,0.00011665702815098688,3.5056026492726596e-05,0.00011988441448964208,3.602587239728476e-05,0.00012315663482106653,3.7009191143241376e-05,0.00012647254464805927,3.800563880340377e-05,0.00012983109503653226,3.901490016777764e-05,0.00013323132091042433,4.0036685226129535e-05,0.00013667233110457397,4.107072617882486e-05,0.00014015329987098418,4.211677488441756e-05
417,HAT-P-40b,4.2074500465359825e-05,1.612241667629942e-05,4.336930804091707e-05,1.661857057041279e-05,4.4702990007652565e-05,1.7129620639779127e-05,4.607301493418621e-05,1.7654596871895707e-05,4.7477222343857863e-05,1.8192671399418915e-05,4.8913753020316604e-05,1.8743131794147122e-05,5.0380994602599176e-05,1.9305360219742526e-05,5.187753869421135e-05,1.9878816996473368e-05,5.340214673774878e-05,2.046302752480003e-05,5.495372263042298e-05,2.1057571791990792e-05,5.653129057255419e-05,2.1662075883944338e-05,5.813397701432196e-05,2.2276205067412817e-05,5.976099583869134e-05,2.2899658112286457e-05,6.141163611961797e-05,2.3532162600692524e-05,6.308525194459027e-05,2.417347102712214e-05,6.478125390332239e-05,2.4823357537005037e-05,6.649910192997061e-05,2.5481615183937376e-05,6.823829925165546e-05,2.6148053610831894e-05,6.999838724650246e-05,2.6822497079584154e-05,7.177894105354483e-05,2.7504782788842728e-05
418,WASP-66b,7.084977205214728e-05,2.1360610953421357e-05,7.320639970813237e-05,2.2071114389967634e-05,7.562515645468557e-05,2.280034922527605e-05,7.810250085441649e-05,2.3547247745730574e-05,8.063538878450026e-05,2.431089217387798e-05,8.322118195482283e-05,2.50904870874173e-05,8.585757619902617e-05,2.588533779955252e-05,8.854254471550201e-05,2.6694833246629076e-05,9.127429273316062e-05,2.751843232024412e-05,9.405122099523276e-05,2.8355652857919593e-05,9.687189611253806e-05,2.920606270486177e-05,9.973502631484018e-05,3.0069272403198586e-05,0.00010263944147870844,3.0944929170547734e-05,0.00010558407656930295,3.183271190785403e-05,0.00010856795782717474,3.273232703482568e-05,0.00011159019117724096,3.364350499533773e-05,0.00011464995244827022,3.4565997308689095e-05,0.00011774647907643779,3.54995740682941e-05,0.00012087906303240768,3.6444021809257225e-05,0.00012404704476265716,3.739914168173331e-05
